"date","ni","day","av7"
2020-04-30,1381,"Thu",1117.42857142857
2020-05-01,1487,"Fri",1157.57142857143
2020-05-02,0,NA,1157.57142857143
2020-05-03,0,NA,1157.57142857143
2020-05-04,1745,"Mon",1145
2020-05-05,1699,"Tue",1152.14285714286
2020-05-06,1893,"Wed",1172.14285714286
2020-05-07,1805,"Thu",1232.71428571429
2020-05-08,3,"Fri",1020.71428571429
2020-05-09,0,NA,1020.71428571429
2020-05-10,0,NA,1020.71428571429
2020-05-11,2424,"Mon",1117.71428571429
2020-05-12,1918,"Tue",1149
2020-05-13,1830,"Wed",1140
2020-05-14,1831,"Thu",1143.71428571429
2020-05-15,2037,"Fri",1434.28571428571
2020-05-16,0,NA,1434.28571428571
2020-05-17,0,NA,1434.28571428571
2020-05-18,2060,"Mon",1382.28571428571
2020-05-19,2143,"Tue",1414.42857142857
2020-05-20,2182,"Wed",1464.71428571429
2020-05-21,1706,"Thu",1446.85714285714
2020-05-22,1736,"Fri",1403.85714285714
2020-05-23,0,NA,1403.85714285714
2020-05-24,0,NA,1403.85714285714
2020-05-25,0,NA,1109.57142857143
2020-05-26,2998,"Tue",1231.71428571429
2020-05-27,2838,"Wed",1325.42857142857
2020-05-28,2186,"Thu",1394
2020-05-29,2109,"Fri",1447.28571428571
2020-05-30,1872,"Sat",1714.71428571429
2020-05-31,1,"Sun",1714.85714285714
2020-06-01,1495,"Mon",1928.42857142857
2020-06-02,2720,"Tue",1888.71428571429
2020-06-03,3208,"Wed",1941.57142857143
2020-06-04,2576,"Thu",1997.28571428571
2020-06-05,2995,"Fri",2123.85714285714
2020-06-06,0,NA,1856.42857142857
2020-06-07,0,NA,1856.28571428571
2020-06-08,4373,"Mon",2267.42857142857
2020-06-09,3872,"Tue",2432
2020-06-10,2476,"Wed",2327.42857142857
2020-06-11,3489,"Thu",2457.85714285714
2020-06-12,3046,"Fri",2465.14285714286
2020-06-13,2272,"Sat",2789.71428571429
2020-06-14,0,NA,2789.71428571429
2020-06-15,3056,"Mon",2601.57142857143
2020-06-16,2578,"Tue",2416.71428571429
2020-06-17,2674,"Wed",2445
2020-06-18,2657,"Thu",2326.14285714286
2020-06-19,3219,"Fri",2350.85714285714
2020-06-20,2675,"Sat",2408.42857142857
2020-06-21,0,NA,2408.42857142857
2020-06-22,3277,"Mon",2440
2020-06-23,2616,"Tue",2445.42857142857
2020-06-24,2679,"Wed",2446.14285714286
2020-06-25,2491,"Thu",2422.42857142857
2020-06-26,2143,"Fri",2268.71428571429
2020-06-27,0,NA,1886.57142857143
2020-06-28,0,NA,1886.57142857143
2020-06-29,3953,"Mon",1983.14285714286
2020-06-30,3850,"Tue",2159.42857142857
2020-07-01,3485,"Wed",2274.57142857143
2020-07-02,3177,"Thu",2372.57142857143
2020-07-03,2550,"Fri",2430.71428571429
2020-07-04,1427,"Sat",2634.57142857143
2020-07-05,1565,"Sun",2858.14285714286
2020-07-06,3397,"Mon",2778.71428571429
2020-07-07,2729,"Tue",2618.57142857143
2020-07-08,2954,"Wed",2542.71428571429
2020-07-09,2731,"Thu",2479
2020-07-10,2986,"Fri",2541.28571428571
2020-07-11,1,"Sat",2337.57142857143
2020-07-12,0,NA,2114
2020-07-13,3743,"Mon",2163.42857142857
2020-07-14,3570,"Tue",2283.57142857143
2020-07-15,3490,"Wed",2360.14285714286
2020-07-16,2669,"Thu",2351.28571428571
2020-07-17,2584,"Fri",2293.85714285714
2020-07-18,0,NA,2293.71428571429
2020-07-19,2232,"Sun",2612.57142857143
2020-07-20,2791,"Mon",2476.57142857143
2020-07-21,2897,"Tue",2380.42857142857
2020-07-22,2661,"Wed",2262
2020-07-23,3069,"Thu",2319.14285714286
2020-07-24,2758,"Fri",2344
2020-07-25,1,"Sat",2344.14285714286
2020-07-26,0,NA,2025.28571428571
2020-07-27,4076,"Mon",2208.85714285714
2020-07-28,3542,"Tue",2301
2020-07-29,3619,"Wed",2437.85714285714
2020-07-30,3091,"Thu",2441
2020-07-31,2387,"Fri",2388
2020-08-01,483,"Sat",2456.85714285714
2020-08-02,1945,"Sun",2734.71428571429
2020-08-03,2332,"Mon",2485.57142857143
2020-08-04,2920,"Tue",2396.71428571429
2020-08-05,3229,"Wed",2341
2020-08-06,2721,"Thu",2288.14285714286
2020-08-07,2441,"Fri",2295.85714285714
2020-08-08,0,NA,2226.85714285714
2020-08-09,1,"Sun",1949.14285714286
2020-08-10,3264,"Mon",2082.28571428571
2020-08-11,3047,"Tue",2100.42857142857
2020-08-12,2719,"Wed",2027.57142857143
2020-08-13,2797,"Thu",2038.42857142857
2020-08-14,2695,"Fri",2074.71428571429
2020-08-15,3,"Sat",2075.14285714286
2020-08-16,1592,"Sun",2302.42857142857
2020-08-17,3133,"Mon",2283.71428571429
2020-08-18,3114,"Tue",2293.28571428571
2020-08-19,3031,"Wed",2337.85714285714
2020-08-20,2749,"Thu",2331
2020-08-21,2855,"Fri",2353.85714285714
2020-08-22,0,NA,2353.42857142857
2020-08-23,0,NA,2126
2020-08-24,3642,"Mon",2198.71428571429
2020-08-25,3087,"Tue",2194.85714285714
2020-08-26,2822,"Wed",2165
2020-08-27,2781,"Thu",2169.57142857143
