"month","Class","n","Class.name"
Jan 2019,4651,28,"Wholesale of computers, computer peripheral equipment and software"
Jan 2019,4652,29,"Wholesale of electronic and telecommunications equipment and parts"
Jan 2019,4661,8,"Wholesale of agricultural machinery, equipment and supplies"
Jan 2019,4662,4,"Wholesale of machine tools"
Jan 2019,4663,5,"Wholesale of mining, construction and civil engineering machinery"
Jan 2019,4664,1,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
Jan 2019,4665,4,"Wholesale of office furniture"
Jan 2019,4666,6,"Wholesale of other office machinery and equipment"
Jan 2019,4669,29,"Wholesale of other machinery and equipment"
Jan 2019,4671,12,"Wholesale of solid, liquid and gaseous fuels and related products"
Jan 2019,4672,9,"Wholesale of metals and metal ores"
Jan 2019,4673,17,"Wholesale of wood, construction materials and sanitary equipment"
Jan 2019,4674,20,"Wholesale of hardware, plumbing and heating equipment and supplies"
Jan 2019,4675,10,"Wholesale of chemical products"
Jan 2019,4676,21,"Wholesale of other intermediate products"
Jan 2019,4677,7,"Wholesale of waste and scrap"
Jan 2019,4690,190,"Non-specialised wholesale trade"
Jan 2019,4711,230,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Jan 2019,4719,241,"Other retail sale in non-specialised stores"
Jan 2019,4721,11,"Retail sale of fruit and vegetables in specialised stores"
Jan 2019,4722,26,"Retail sale of meat and meat products in specialised stores"
Jan 2019,4723,7,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Jan 2019,4724,37,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Jan 2019,4725,21,"Retail sale of beverages in specialised stores"
Jan 2019,4726,17,"Retail sale of tobacco products in specialised stores"
Jan 2019,4729,63,"Other retail sale of food in specialised stores"
Jan 2019,4730,10,"Retail sale of automotive fuel in specialised stores"
Jan 2019,4741,20,"Retail sale of computers, peripheral units and software in specialised stores"
Jan 2019,4742,51,"Retail sale of telecommunications equipment in specialised stores"
Jan 2019,4743,4,"Retail sale of audio and video equipment in specialised stores"
Jan 2019,4751,23,"Retail sale of textiles in specialised stores"
Jan 2019,4752,10,"Retail sale of hardware, paints and glass in specialised stores"
Jan 2019,4753,38,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Jan 2019,4754,10,"Retail sale of electrical household appliances in specialised stores"
Jan 2019,4759,75,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Jan 2019,4761,10,"Retail sale of books in specialised stores"
Jan 2019,4762,12,"Retail sale of newspapers and stationery in specialised stores"
Jan 2019,4763,10,"Retail sale of music and video recordings in specialised stores"
Jan 2019,4764,54,"Retail sale of sporting equipment in specialised stores"
Jan 2019,4765,12,"Retail sale of games and toys in specialised stores"
Jan 2019,4771,207,"Retail sale of clothing in specialised stores"
Jan 2019,4772,15,"Retail sale of footwear and leather goods in specialised stores"
Jan 2019,4773,17,"Dispensing chemist in specialised stores"
Jan 2019,4774,33,"Retail sale of medical and orthopaedic goods in specialised stores"
Jan 2019,4775,47,"Retail sale of cosmetic and toilet articles in specialised stores"
Jan 2019,4776,50,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Jan 2019,4777,41,"Retail sale of watches and jewellery in specialised stores"
Jan 2019,4778,83,"Other retail sale of new goods in specialised stores"
Jan 2019,4779,26,"Retail sale of second-hand goods in stores"
Jan 2019,4781,10,"Retail sale via stalls and markets of food, beverages and tobacco products"
Jan 2019,4782,34,"Retail sale via stalls and markets of textiles, clothing and footwear"
Jan 2019,4789,40,"Retail sale via stalls and markets of other goods"
Jan 2019,4791,832,"Retail sale via mail order houses or via Internet"
Jan 2019,4799,250,"Other retail sale not in stores, stalls or markets"
Feb 2019,4511,312,"Sale of cars and light motor vehicles"
Feb 2019,4519,37,"Sale of other motor vehicles"
Feb 2019,4520,351,"Maintenance and repair of motor vehicles"
Feb 2019,4531,23,"Wholesale trade of motor vehicle parts and accessories"
Feb 2019,4532,67,"Retail trade of motor vehicle parts and accessories"
Feb 2019,4540,13,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Feb 2019,4611,9,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Feb 2019,4612,12,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
Feb 2019,4613,22,"Agents involved in the sale of timber and building materials"
Feb 2019,4614,22,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Feb 2019,4615,31,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Feb 2019,4616,78,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Feb 2019,4617,34,"Agents involved in the sale of food, beverages and tobacco"
Feb 2019,4618,73,"Agents specialised in the sale of other particular products"
Feb 2019,4619,147,"Agents involved in the sale of a variety of goods"
Feb 2019,4621,12,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Feb 2019,4622,18,"Wholesale of flowers and plants"
Feb 2019,4623,2,"Wholesale of live animals"
Feb 2019,4624,2,"Wholesale of hides, skins and leather"
Feb 2019,4631,24,"Wholesale of fruit and vegetables"
Feb 2019,4632,26,"Wholesale of meat and meat products"
Feb 2019,4633,16,"Wholesale of dairy products, eggs and edible oils and fats"
Feb 2019,4634,74,"Wholesale of beverages"
Feb 2019,4635,4,"Wholesale of tobacco products"
Feb 2019,4636,7,"Wholesale of sugar and chocolate and sugar confectionery"
Feb 2019,4637,25,"Wholesale of coffee, tea, cocoa and spices"
Feb 2019,4638,15,"Wholesale of other food, including fish, crustaceans and molluscs"
Feb 2019,4639,33,"Non-specialised wholesale of food, beverages and tobacco"
Feb 2019,4641,25,"Wholesale of textiles"
Feb 2019,4642,90,"Wholesale of clothing and footwear"
Feb 2019,4643,14,"Wholesale of electrical household appliances"
Feb 2019,4645,48,"Wholesale of perfume and cosmetics"
Feb 2019,4646,28,"Wholesale of pharmaceutical goods"
Feb 2019,4647,14,"Wholesale of furniture, carpets and lighting equipment"
Feb 2019,4648,24,"Wholesale of watches and jewellery"
Feb 2019,4649,24,"Wholesale of other household goods"
Feb 2019,4651,27,"Wholesale of computers, computer peripheral equipment and software"
Feb 2019,4652,20,"Wholesale of electronic and telecommunications equipment and parts"
Feb 2019,4661,7,"Wholesale of agricultural machinery, equipment and supplies"
Feb 2019,4662,4,"Wholesale of machine tools"
Feb 2019,4663,1,"Wholesale of mining, construction and civil engineering machinery"
Feb 2019,4665,4,"Wholesale of office furniture"
Feb 2019,4666,3,"Wholesale of other office machinery and equipment"
Feb 2019,4669,22,"Wholesale of other machinery and equipment"
Feb 2019,4671,8,"Wholesale of solid, liquid and gaseous fuels and related products"
Feb 2019,4672,5,"Wholesale of metals and metal ores"
Feb 2019,4673,11,"Wholesale of wood, construction materials and sanitary equipment"
Feb 2019,4674,25,"Wholesale of hardware, plumbing and heating equipment and supplies"
Feb 2019,4675,16,"Wholesale of chemical products"
Feb 2019,4676,10,"Wholesale of other intermediate products"
Feb 2019,4677,7,"Wholesale of waste and scrap"
Feb 2019,4690,170,"Non-specialised wholesale trade"
Feb 2019,4711,217,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Feb 2019,4719,256,"Other retail sale in non-specialised stores"
Feb 2019,4721,20,"Retail sale of fruit and vegetables in specialised stores"
Feb 2019,4722,22,"Retail sale of meat and meat products in specialised stores"
Feb 2019,4723,6,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Feb 2019,4724,27,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Feb 2019,4725,36,"Retail sale of beverages in specialised stores"
Feb 2019,4726,13,"Retail sale of tobacco products in specialised stores"
Feb 2019,4729,72,"Other retail sale of food in specialised stores"
Feb 2019,4730,11,"Retail sale of automotive fuel in specialised stores"
Feb 2019,4741,27,"Retail sale of computers, peripheral units and software in specialised stores"
Feb 2019,4742,56,"Retail sale of telecommunications equipment in specialised stores"
Feb 2019,4743,4,"Retail sale of audio and video equipment in specialised stores"
Feb 2019,4751,19,"Retail sale of textiles in specialised stores"
Feb 2019,4752,15,"Retail sale of hardware, paints and glass in specialised stores"
Feb 2019,4753,37,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Feb 2019,4754,6,"Retail sale of electrical household appliances in specialised stores"
Feb 2019,4759,63,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Feb 2019,4761,14,"Retail sale of books in specialised stores"
Feb 2019,4762,9,"Retail sale of newspapers and stationery in specialised stores"
Feb 2019,4763,12,"Retail sale of music and video recordings in specialised stores"
Feb 2019,4764,47,"Retail sale of sporting equipment in specialised stores"
Feb 2019,4765,13,"Retail sale of games and toys in specialised stores"
Feb 2019,4771,204,"Retail sale of clothing in specialised stores"
Feb 2019,4772,15,"Retail sale of footwear and leather goods in specialised stores"
Feb 2019,4773,25,"Dispensing chemist in specialised stores"
Feb 2019,4774,13,"Retail sale of medical and orthopaedic goods in specialised stores"
Feb 2019,4775,49,"Retail sale of cosmetic and toilet articles in specialised stores"
Feb 2019,4776,47,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Feb 2019,4777,33,"Retail sale of watches and jewellery in specialised stores"
Feb 2019,4778,120,"Other retail sale of new goods in specialised stores"
Feb 2019,4779,33,"Retail sale of second-hand goods in stores"
Feb 2019,4781,20,"Retail sale via stalls and markets of food, beverages and tobacco products"
Feb 2019,4782,34,"Retail sale via stalls and markets of textiles, clothing and footwear"
Feb 2019,4789,37,"Retail sale via stalls and markets of other goods"
Feb 2019,4791,713,"Retail sale via mail order houses or via Internet"
Feb 2019,4799,470,"Other retail sale not in stores, stalls or markets"
Mar 2019,4511,342,"Sale of cars and light motor vehicles"
Mar 2019,4519,41,"Sale of other motor vehicles"
Mar 2019,4520,431,"Maintenance and repair of motor vehicles"
Mar 2019,4531,31,"Wholesale trade of motor vehicle parts and accessories"
Mar 2019,4532,79,"Retail trade of motor vehicle parts and accessories"
Mar 2019,4540,22,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Mar 2019,4611,20,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Mar 2019,4612,15,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
Mar 2019,4613,30,"Agents involved in the sale of timber and building materials"
Mar 2019,4614,28,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Mar 2019,4615,29,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Mar 2019,4616,92,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Mar 2019,4617,65,"Agents involved in the sale of food, beverages and tobacco"
Mar 2019,4618,83,"Agents specialised in the sale of other particular products"
Mar 2019,4619,179,"Agents involved in the sale of a variety of goods"
Mar 2019,4621,9,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Mar 2019,4622,20,"Wholesale of flowers and plants"
Mar 2019,4624,2,"Wholesale of hides, skins and leather"
Mar 2019,4631,41,"Wholesale of fruit and vegetables"
Mar 2019,4632,22,"Wholesale of meat and meat products"
Mar 2019,4633,14,"Wholesale of dairy products, eggs and edible oils and fats"
Mar 2019,4634,74,"Wholesale of beverages"
Mar 2019,4635,2,"Wholesale of tobacco products"
Mar 2019,4636,7,"Wholesale of sugar and chocolate and sugar confectionery"
Mar 2019,4637,20,"Wholesale of coffee, tea, cocoa and spices"
Mar 2019,4638,24,"Wholesale of other food, including fish, crustaceans and molluscs"
Mar 2019,4639,33,"Non-specialised wholesale of food, beverages and tobacco"
Mar 2019,4641,47,"Wholesale of textiles"
Mar 2019,4642,122,"Wholesale of clothing and footwear"
Mar 2019,4643,11,"Wholesale of electrical household appliances"
Mar 2019,4644,3,"Wholesale of china and glassware and cleaning materials"
Mar 2019,4645,63,"Wholesale of perfume and cosmetics"
Mar 2019,4646,21,"Wholesale of pharmaceutical goods"
Mar 2019,4647,25,"Wholesale of furniture, carpets and lighting equipment"
Mar 2019,4648,26,"Wholesale of watches and jewellery"
Mar 2019,4649,45,"Wholesale of other household goods"
Mar 2019,4651,32,"Wholesale of computers, computer peripheral equipment and software"
Mar 2019,4652,34,"Wholesale of electronic and telecommunications equipment and parts"
Mar 2019,4661,13,"Wholesale of agricultural machinery, equipment and supplies"
Mar 2019,4662,4,"Wholesale of machine tools"
Mar 2019,4663,4,"Wholesale of mining, construction and civil engineering machinery"
Mar 2019,4664,1,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
Mar 2019,4665,3,"Wholesale of office furniture"
Mar 2019,4666,2,"Wholesale of other office machinery and equipment"
Mar 2019,4669,31,"Wholesale of other machinery and equipment"
Mar 2019,4671,14,"Wholesale of solid, liquid and gaseous fuels and related products"
Mar 2019,4672,10,"Wholesale of metals and metal ores"
Mar 2019,4673,17,"Wholesale of wood, construction materials and sanitary equipment"
Mar 2019,4674,28,"Wholesale of hardware, plumbing and heating equipment and supplies"
Mar 2019,4675,12,"Wholesale of chemical products"
Mar 2019,4676,27,"Wholesale of other intermediate products"
Mar 2019,4677,4,"Wholesale of waste and scrap"
Mar 2019,4690,227,"Non-specialised wholesale trade"
Mar 2019,4711,310,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Mar 2019,4719,297,"Other retail sale in non-specialised stores"
Mar 2019,4721,21,"Retail sale of fruit and vegetables in specialised stores"
Mar 2019,4722,35,"Retail sale of meat and meat products in specialised stores"
Mar 2019,4723,11,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Mar 2019,4724,52,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Mar 2019,4725,39,"Retail sale of beverages in specialised stores"
Mar 2019,4726,12,"Retail sale of tobacco products in specialised stores"
Mar 2019,4729,82,"Other retail sale of food in specialised stores"
Mar 2019,4730,11,"Retail sale of automotive fuel in specialised stores"
Mar 2019,4741,25,"Retail sale of computers, peripheral units and software in specialised stores"
Mar 2019,4742,61,"Retail sale of telecommunications equipment in specialised stores"
Mar 2019,4743,11,"Retail sale of audio and video equipment in specialised stores"
Mar 2019,4751,39,"Retail sale of textiles in specialised stores"
Mar 2019,4752,11,"Retail sale of hardware, paints and glass in specialised stores"
Mar 2019,4753,46,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Mar 2019,4754,16,"Retail sale of electrical household appliances in specialised stores"
Mar 2019,4759,94,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Mar 2019,4761,15,"Retail sale of books in specialised stores"
Mar 2019,4762,11,"Retail sale of newspapers and stationery in specialised stores"
Mar 2019,4763,13,"Retail sale of music and video recordings in specialised stores"
Mar 2019,4764,73,"Retail sale of sporting equipment in specialised stores"
Mar 2019,4765,24,"Retail sale of games and toys in specialised stores"
Mar 2019,4771,270,"Retail sale of clothing in specialised stores"
Mar 2019,4772,25,"Retail sale of footwear and leather goods in specialised stores"
Mar 2019,4773,18,"Dispensing chemist in specialised stores"
Mar 2019,4774,17,"Retail sale of medical and orthopaedic goods in specialised stores"
Mar 2019,4775,57,"Retail sale of cosmetic and toilet articles in specialised stores"
Mar 2019,4776,54,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Mar 2019,4777,43,"Retail sale of watches and jewellery in specialised stores"
Mar 2019,4778,133,"Other retail sale of new goods in specialised stores"
Mar 2019,4779,37,"Retail sale of second-hand goods in stores"
Mar 2019,4781,29,"Retail sale via stalls and markets of food, beverages and tobacco products"
Mar 2019,4782,45,"Retail sale via stalls and markets of textiles, clothing and footwear"
Mar 2019,4789,40,"Retail sale via stalls and markets of other goods"
Mar 2019,4791,884,"Retail sale via mail order houses or via Internet"
Mar 2019,4799,692,"Other retail sale not in stores, stalls or markets"
Apr 2019,4511,323,"Sale of cars and light motor vehicles"
Apr 2019,4519,39,"Sale of other motor vehicles"
Apr 2019,4520,342,"Maintenance and repair of motor vehicles"
Apr 2019,4531,32,"Wholesale trade of motor vehicle parts and accessories"
Apr 2019,4532,52,"Retail trade of motor vehicle parts and accessories"
Apr 2019,4540,15,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Apr 2019,4611,13,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Apr 2019,4612,15,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
Apr 2019,4613,22,"Agents involved in the sale of timber and building materials"
Apr 2019,4614,19,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
Apr 2019,4615,34,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
Apr 2019,4616,94,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
Apr 2019,4617,42,"Agents involved in the sale of food, beverages and tobacco"
Apr 2019,4618,59,"Agents specialised in the sale of other particular products"
Apr 2019,4619,154,"Agents involved in the sale of a variety of goods"
Apr 2019,4621,4,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
Apr 2019,4622,6,"Wholesale of flowers and plants"
Apr 2019,4623,1,"Wholesale of live animals"
Apr 2019,4624,2,"Wholesale of hides, skins and leather"
Apr 2019,4631,40,"Wholesale of fruit and vegetables"
Apr 2019,4632,18,"Wholesale of meat and meat products"
Apr 2019,4633,7,"Wholesale of dairy products, eggs and edible oils and fats"
Apr 2019,4634,75,"Wholesale of beverages"
Apr 2019,4635,7,"Wholesale of tobacco products"
Apr 2019,4636,8,"Wholesale of sugar and chocolate and sugar confectionery"
Apr 2019,4637,26,"Wholesale of coffee, tea, cocoa and spices"
Apr 2019,4638,18,"Wholesale of other food, including fish, crustaceans and molluscs"
Apr 2019,4639,42,"Non-specialised wholesale of food, beverages and tobacco"
Apr 2019,4641,31,"Wholesale of textiles"
Apr 2019,4642,109,"Wholesale of clothing and footwear"
Apr 2019,4643,17,"Wholesale of electrical household appliances"
Apr 2019,4644,5,"Wholesale of china and glassware and cleaning materials"
Apr 2019,4645,68,"Wholesale of perfume and cosmetics"
Apr 2019,4646,28,"Wholesale of pharmaceutical goods"
Apr 2019,4647,16,"Wholesale of furniture, carpets and lighting equipment"
Apr 2019,4648,25,"Wholesale of watches and jewellery"
Apr 2019,4649,27,"Wholesale of other household goods"
Apr 2019,4651,37,"Wholesale of computers, computer peripheral equipment and software"
Apr 2019,4652,39,"Wholesale of electronic and telecommunications equipment and parts"
Apr 2019,4661,6,"Wholesale of agricultural machinery, equipment and supplies"
Apr 2019,4662,5,"Wholesale of machine tools"
Apr 2019,4663,4,"Wholesale of mining, construction and civil engineering machinery"
Apr 2019,4665,4,"Wholesale of office furniture"
Apr 2019,4666,3,"Wholesale of other office machinery and equipment"
Apr 2019,4669,24,"Wholesale of other machinery and equipment"
Apr 2019,4671,8,"Wholesale of solid, liquid and gaseous fuels and related products"
Apr 2019,4672,7,"Wholesale of metals and metal ores"
Apr 2019,4673,22,"Wholesale of wood, construction materials and sanitary equipment"
Apr 2019,4674,13,"Wholesale of hardware, plumbing and heating equipment and supplies"
Apr 2019,4675,4,"Wholesale of chemical products"
Apr 2019,4676,10,"Wholesale of other intermediate products"
Apr 2019,4677,7,"Wholesale of waste and scrap"
Apr 2019,4690,198,"Non-specialised wholesale trade"
Apr 2019,4711,272,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
Apr 2019,4719,264,"Other retail sale in non-specialised stores"
Apr 2019,4721,19,"Retail sale of fruit and vegetables in specialised stores"
Apr 2019,4722,26,"Retail sale of meat and meat products in specialised stores"
Apr 2019,4723,8,"Retail sale of fish, crustaceans and molluscs in specialised stores"
Apr 2019,4724,39,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
Apr 2019,4725,38,"Retail sale of beverages in specialised stores"
Apr 2019,4726,20,"Retail sale of tobacco products in specialised stores"
Apr 2019,4729,76,"Other retail sale of food in specialised stores"
Apr 2019,4730,10,"Retail sale of automotive fuel in specialised stores"
Apr 2019,4741,23,"Retail sale of computers, peripheral units and software in specialised stores"
Apr 2019,4742,55,"Retail sale of telecommunications equipment in specialised stores"
Apr 2019,4743,5,"Retail sale of audio and video equipment in specialised stores"
Apr 2019,4751,19,"Retail sale of textiles in specialised stores"
Apr 2019,4752,8,"Retail sale of hardware, paints and glass in specialised stores"
Apr 2019,4753,31,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
Apr 2019,4754,12,"Retail sale of electrical household appliances in specialised stores"
Apr 2019,4759,88,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
Apr 2019,4761,19,"Retail sale of books in specialised stores"
Apr 2019,4762,13,"Retail sale of newspapers and stationery in specialised stores"
Apr 2019,4763,11,"Retail sale of music and video recordings in specialised stores"
Apr 2019,4764,58,"Retail sale of sporting equipment in specialised stores"
Apr 2019,4765,21,"Retail sale of games and toys in specialised stores"
Apr 2019,4771,234,"Retail sale of clothing in specialised stores"
Apr 2019,4772,16,"Retail sale of footwear and leather goods in specialised stores"
Apr 2019,4773,26,"Dispensing chemist in specialised stores"
Apr 2019,4774,29,"Retail sale of medical and orthopaedic goods in specialised stores"
Apr 2019,4775,50,"Retail sale of cosmetic and toilet articles in specialised stores"
Apr 2019,4776,45,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
Apr 2019,4777,32,"Retail sale of watches and jewellery in specialised stores"
Apr 2019,4778,91,"Other retail sale of new goods in specialised stores"
Apr 2019,4779,33,"Retail sale of second-hand goods in stores"
Apr 2019,4781,19,"Retail sale via stalls and markets of food, beverages and tobacco products"
Apr 2019,4782,35,"Retail sale via stalls and markets of textiles, clothing and footwear"
Apr 2019,4789,42,"Retail sale via stalls and markets of other goods"
Apr 2019,4791,854,"Retail sale via mail order houses or via Internet"
Apr 2019,4799,703,"Other retail sale not in stores, stalls or markets"
May 2019,4511,352,"Sale of cars and light motor vehicles"
May 2019,4519,42,"Sale of other motor vehicles"
May 2019,4520,311,"Maintenance and repair of motor vehicles"
May 2019,4531,27,"Wholesale trade of motor vehicle parts and accessories"
May 2019,4532,52,"Retail trade of motor vehicle parts and accessories"
May 2019,4540,26,"Sale, maintenance and repair of motorcycles and related parts and accessories"
May 2019,4611,8,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
May 2019,4612,13,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
May 2019,4613,21,"Agents involved in the sale of timber and building materials"
May 2019,4614,15,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
May 2019,4615,33,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
May 2019,4616,91,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
May 2019,4617,49,"Agents involved in the sale of food, beverages and tobacco"
May 2019,4618,74,"Agents specialised in the sale of other particular products"
May 2019,4619,138,"Agents involved in the sale of a variety of goods"
May 2019,4621,3,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
May 2019,4622,10,"Wholesale of flowers and plants"
May 2019,4623,3,"Wholesale of live animals"
May 2019,4624,1,"Wholesale of hides, skins and leather"
May 2019,4631,38,"Wholesale of fruit and vegetables"
May 2019,4632,18,"Wholesale of meat and meat products"
May 2019,4633,12,"Wholesale of dairy products, eggs and edible oils and fats"
May 2019,4634,89,"Wholesale of beverages"
May 2019,4635,4,"Wholesale of tobacco products"
May 2019,4636,6,"Wholesale of sugar and chocolate and sugar confectionery"
May 2019,4637,25,"Wholesale of coffee, tea, cocoa and spices"
May 2019,4638,12,"Wholesale of other food, including fish, crustaceans and molluscs"
May 2019,4639,34,"Non-specialised wholesale of food, beverages and tobacco"
May 2019,4641,37,"Wholesale of textiles"
May 2019,4642,131,"Wholesale of clothing and footwear"
May 2019,4643,14,"Wholesale of electrical household appliances"
May 2019,4644,2,"Wholesale of china and glassware and cleaning materials"
May 2019,4645,64,"Wholesale of perfume and cosmetics"
May 2019,4646,26,"Wholesale of pharmaceutical goods"
May 2019,4647,20,"Wholesale of furniture, carpets and lighting equipment"
May 2019,4648,21,"Wholesale of watches and jewellery"
May 2019,4649,35,"Wholesale of other household goods"
May 2019,4651,24,"Wholesale of computers, computer peripheral equipment and software"
May 2019,4652,35,"Wholesale of electronic and telecommunications equipment and parts"
May 2019,4661,11,"Wholesale of agricultural machinery, equipment and supplies"
May 2019,4662,8,"Wholesale of machine tools"
May 2019,4663,4,"Wholesale of mining, construction and civil engineering machinery"
May 2019,4664,1,"Wholesale of machinery for the textile industry and of sewing and knitting machines"
May 2019,4665,6,"Wholesale of office furniture"
May 2019,4666,3,"Wholesale of other office machinery and equipment"
May 2019,4669,31,"Wholesale of other machinery and equipment"
May 2019,4671,5,"Wholesale of solid, liquid and gaseous fuels and related products"
May 2019,4672,13,"Wholesale of metals and metal ores"
May 2019,4673,19,"Wholesale of wood, construction materials and sanitary equipment"
May 2019,4674,21,"Wholesale of hardware, plumbing and heating equipment and supplies"
May 2019,4675,12,"Wholesale of chemical products"
May 2019,4676,13,"Wholesale of other intermediate products"
May 2019,4677,13,"Wholesale of waste and scrap"
May 2019,4690,207,"Non-specialised wholesale trade"
May 2019,4711,294,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
May 2019,4719,282,"Other retail sale in non-specialised stores"
May 2019,4721,31,"Retail sale of fruit and vegetables in specialised stores"
May 2019,4722,30,"Retail sale of meat and meat products in specialised stores"
May 2019,4723,8,"Retail sale of fish, crustaceans and molluscs in specialised stores"
May 2019,4724,40,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
May 2019,4725,33,"Retail sale of beverages in specialised stores"
May 2019,4726,20,"Retail sale of tobacco products in specialised stores"
May 2019,4729,69,"Other retail sale of food in specialised stores"
May 2019,4730,8,"Retail sale of automotive fuel in specialised stores"
May 2019,4741,19,"Retail sale of computers, peripheral units and software in specialised stores"
May 2019,4742,65,"Retail sale of telecommunications equipment in specialised stores"
May 2019,4743,4,"Retail sale of audio and video equipment in specialised stores"
May 2019,4751,28,"Retail sale of textiles in specialised stores"
May 2019,4752,11,"Retail sale of hardware, paints and glass in specialised stores"
May 2019,4753,26,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
May 2019,4754,18,"Retail sale of electrical household appliances in specialised stores"
May 2019,4759,70,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
May 2019,4761,11,"Retail sale of books in specialised stores"
May 2019,4762,7,"Retail sale of newspapers and stationery in specialised stores"
May 2019,4763,9,"Retail sale of music and video recordings in specialised stores"
May 2019,4764,61,"Retail sale of sporting equipment in specialised stores"
May 2019,4765,20,"Retail sale of games and toys in specialised stores"
May 2019,4771,208,"Retail sale of clothing in specialised stores"
May 2019,4772,13,"Retail sale of footwear and leather goods in specialised stores"
May 2019,4773,23,"Dispensing chemist in specialised stores"
May 2019,4774,25,"Retail sale of medical and orthopaedic goods in specialised stores"
May 2019,4775,50,"Retail sale of cosmetic and toilet articles in specialised stores"
May 2019,4776,42,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
May 2019,4777,46,"Retail sale of watches and jewellery in specialised stores"
May 2019,4778,102,"Other retail sale of new goods in specialised stores"
May 2019,4779,36,"Retail sale of second-hand goods in stores"
May 2019,4781,19,"Retail sale via stalls and markets of food, beverages and tobacco products"
May 2019,4782,39,"Retail sale via stalls and markets of textiles, clothing and footwear"
May 2019,4789,34,"Retail sale via stalls and markets of other goods"
May 2019,4791,888,"Retail sale via mail order houses or via Internet"
May 2019,4799,444,"Other retail sale not in stores, stalls or markets"
Jun 2019,4511,294,"Sale of cars and light motor vehicles"
Jun 2019,4519,14,"Sale of other motor vehicles"
Jun 2019,4520,318,"Maintenance and repair of motor vehicles"
Jun 2019,4531,37,"Wholesale trade of motor vehicle parts and accessories"
Jun 2019,4532,56,"Retail trade of motor vehicle parts and accessories"
Jun 2019,4540,15,"Sale, maintenance and repair of motorcycles and related parts and accessories"
Jun 2019,4611,6,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
Jun 2019,4612,15,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
