"IncorporationDate","Class","n","Class.name"
2020-04-06,4742,1,"Retail sale of telecommunications equipment in specialised stores"
2020-04-06,4752,1,"Retail sale of hardware, paints and glass in specialised stores"
2020-04-06,4753,3,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2020-04-06,4754,2,"Retail sale of electrical household appliances in specialised stores"
2020-04-06,4759,7,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2020-04-06,4761,1,"Retail sale of books in specialised stores"
2020-04-06,4763,2,"Retail sale of music and video recordings in specialised stores"
2020-04-06,4764,5,"Retail sale of sporting equipment in specialised stores"
2020-04-06,4765,1,"Retail sale of games and toys in specialised stores"
2020-04-06,4771,17,"Retail sale of clothing in specialised stores"
2020-04-06,4772,3,"Retail sale of footwear and leather goods in specialised stores"
2020-04-06,4774,4,"Retail sale of medical and orthopaedic goods in specialised stores"
2020-04-06,4775,6,"Retail sale of cosmetic and toilet articles in specialised stores"
2020-04-06,4776,3,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2020-04-06,4777,1,"Retail sale of watches and jewellery in specialised stores"
2020-04-06,4778,9,"Other retail sale of new goods in specialised stores"
2020-04-06,4779,2,"Retail sale of second-hand goods in stores"
2020-04-06,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2020-04-06,4789,1,"Retail sale via stalls and markets of other goods"
2020-04-06,4791,112,"Retail sale via mail order houses or via Internet"
2020-04-06,4799,18,"Other retail sale not in stores, stalls or markets"
2020-04-07,4511,11,"Sale of cars and light motor vehicles"
2020-04-07,4519,1,"Sale of other motor vehicles"
2020-04-07,4520,11,"Maintenance and repair of motor vehicles"
2020-04-07,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2020-04-07,4532,6,"Retail trade of motor vehicle parts and accessories"
2020-04-07,4540,1,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2020-04-07,4611,1,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2020-04-07,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2020-04-07,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2020-04-07,4616,2,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2020-04-07,4618,4,"Agents specialised in the sale of other particular products"
2020-04-07,4619,13,"Agents involved in the sale of a variety of goods"
2020-04-07,4622,1,"Wholesale of flowers and plants"
2020-04-07,4631,1,"Wholesale of fruit and vegetables"
2020-04-07,4632,1,"Wholesale of meat and meat products"
2020-04-07,4633,2,"Wholesale of dairy products, eggs and edible oils and fats"
2020-04-07,4634,5,"Wholesale of beverages"
2020-04-07,4637,2,"Wholesale of coffee, tea, cocoa and spices"
2020-04-07,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2020-04-07,4641,3,"Wholesale of textiles"
2020-04-07,4642,12,"Wholesale of clothing and footwear"
2020-04-07,4643,4,"Wholesale of electrical household appliances"
2020-04-07,4645,2,"Wholesale of perfume and cosmetics"
2020-04-07,4646,5,"Wholesale of pharmaceutical goods"
2020-04-07,4647,3,"Wholesale of furniture, carpets and lighting equipment"
2020-04-07,4649,1,"Wholesale of other household goods"
2020-04-07,4651,1,"Wholesale of computers, computer peripheral equipment and software"
2020-04-07,4652,1,"Wholesale of electronic and telecommunications equipment and parts"
2020-04-07,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2020-04-07,4676,2,"Wholesale of other intermediate products"
2020-04-07,4690,18,"Non-specialised wholesale trade"
2020-04-07,4711,7,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2020-04-07,4719,10,"Other retail sale in non-specialised stores"
2020-04-07,4721,1,"Retail sale of fruit and vegetables in specialised stores"
2020-04-07,4723,1,"Retail sale of fish, crustaceans and molluscs in specialised stores"
2020-04-07,4725,3,"Retail sale of beverages in specialised stores"
2020-04-07,4726,1,"Retail sale of tobacco products in specialised stores"
2020-04-07,4729,3,"Other retail sale of food in specialised stores"
2020-04-07,4741,1,"Retail sale of computers, peripheral units and software in specialised stores"
2020-04-07,4742,4,"Retail sale of telecommunications equipment in specialised stores"
2020-04-07,4753,1,"Retail sale of carpets, rugs, wall and floor coverings in specialised stores"
2020-04-07,4759,4,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2020-04-07,4761,1,"Retail sale of books in specialised stores"
2020-04-07,4762,1,"Retail sale of newspapers and stationery in specialised stores"
2020-04-07,4763,1,"Retail sale of music and video recordings in specialised stores"
2020-04-07,4764,2,"Retail sale of sporting equipment in specialised stores"
2020-04-07,4765,1,"Retail sale of games and toys in specialised stores"
2020-04-07,4771,9,"Retail sale of clothing in specialised stores"
2020-04-07,4772,1,"Retail sale of footwear and leather goods in specialised stores"
2020-04-07,4773,1,"Dispensing chemist in specialised stores"
2020-04-07,4774,6,"Retail sale of medical and orthopaedic goods in specialised stores"
2020-04-07,4775,4,"Retail sale of cosmetic and toilet articles in specialised stores"
2020-04-07,4776,4,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2020-04-07,4777,1,"Retail sale of watches and jewellery in specialised stores"
2020-04-07,4778,6,"Other retail sale of new goods in specialised stores"
2020-04-07,4779,1,"Retail sale of second-hand goods in stores"
2020-04-07,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2020-04-07,4782,2,"Retail sale via stalls and markets of textiles, clothing and footwear"
2020-04-07,4789,4,"Retail sale via stalls and markets of other goods"
2020-04-07,4791,81,"Retail sale via mail order houses or via Internet"
2020-04-07,4799,20,"Other retail sale not in stores, stalls or markets"
2020-04-08,4511,9,"Sale of cars and light motor vehicles"
2020-04-08,4519,3,"Sale of other motor vehicles"
2020-04-08,4520,13,"Maintenance and repair of motor vehicles"
2020-04-08,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2020-04-08,4532,1,"Retail trade of motor vehicle parts and accessories"
2020-04-08,4611,1,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2020-04-08,4613,2,"Agents involved in the sale of timber and building materials"
2020-04-08,4614,2,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2020-04-08,4616,3,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2020-04-08,4617,1,"Agents involved in the sale of food, beverages and tobacco"
2020-04-08,4618,4,"Agents specialised in the sale of other particular products"
2020-04-08,4619,9,"Agents involved in the sale of a variety of goods"
2020-04-08,4631,1,"Wholesale of fruit and vegetables"
2020-04-08,4634,2,"Wholesale of beverages"
2020-04-08,4639,1,"Non-specialised wholesale of food, beverages and tobacco"
2020-04-08,4642,1,"Wholesale of clothing and footwear"
2020-04-08,4643,1,"Wholesale of electrical household appliances"
2020-04-08,4646,2,"Wholesale of pharmaceutical goods"
2020-04-08,4647,1,"Wholesale of furniture, carpets and lighting equipment"
2020-04-08,4649,3,"Wholesale of other household goods"
2020-04-08,4651,3,"Wholesale of computers, computer peripheral equipment and software"
2020-04-08,4652,1,"Wholesale of electronic and telecommunications equipment and parts"
2020-04-08,4661,1,"Wholesale of agricultural machinery, equipment and supplies"
2020-04-08,4662,1,"Wholesale of machine tools"
2020-04-08,4669,1,"Wholesale of other machinery and equipment"
2020-04-08,4671,1,"Wholesale of solid, liquid and gaseous fuels and related products"
2020-04-08,4675,1,"Wholesale of chemical products"
2020-04-08,4676,1,"Wholesale of other intermediate products"
2020-04-08,4677,1,"Wholesale of waste and scrap"
2020-04-08,4690,29,"Non-specialised wholesale trade"
2020-04-08,4711,3,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
2020-04-08,4719,13,"Other retail sale in non-specialised stores"
2020-04-08,4721,1,"Retail sale of fruit and vegetables in specialised stores"
2020-04-08,4722,1,"Retail sale of meat and meat products in specialised stores"
2020-04-08,4724,1,"Retail sale of bread, cakes, flour confectionery and sugar confectionery in specialised stores"
2020-04-08,4729,2,"Other retail sale of food in specialised stores"
2020-04-08,4742,1,"Retail sale of telecommunications equipment in specialised stores"
2020-04-08,4751,1,"Retail sale of textiles in specialised stores"
2020-04-08,4754,1,"Retail sale of electrical household appliances in specialised stores"
2020-04-08,4759,1,"Retail sale of furniture, lighting equipment and other household articles in specialised stores"
2020-04-08,4771,13,"Retail sale of clothing in specialised stores"
2020-04-08,4772,2,"Retail sale of footwear and leather goods in specialised stores"
2020-04-08,4773,4,"Dispensing chemist in specialised stores"
2020-04-08,4774,2,"Retail sale of medical and orthopaedic goods in specialised stores"
2020-04-08,4775,1,"Retail sale of cosmetic and toilet articles in specialised stores"
2020-04-08,4776,3,"Retail sale of flowers, plants, seeds, fertilisers, pet animals and pet food in specialised stores"
2020-04-08,4778,4,"Other retail sale of new goods in specialised stores"
2020-04-08,4779,3,"Retail sale of second-hand goods in stores"
2020-04-08,4781,1,"Retail sale via stalls and markets of food, beverages and tobacco products"
2020-04-08,4791,69,"Retail sale via mail order houses or via Internet"
2020-04-08,4799,11,"Other retail sale not in stores, stalls or markets"
2020-04-09,4511,8,"Sale of cars and light motor vehicles"
2020-04-09,4519,4,"Sale of other motor vehicles"
2020-04-09,4520,9,"Maintenance and repair of motor vehicles"
2020-04-09,4531,1,"Wholesale trade of motor vehicle parts and accessories"
2020-04-09,4532,4,"Retail trade of motor vehicle parts and accessories"
2020-04-09,4540,2,"Sale, maintenance and repair of motorcycles and related parts and accessories"
2020-04-09,4611,1,"Agents involved in the sale of agricultural raw materials, live animals, textile raw materials and semi-finished goods"
2020-04-09,4614,3,"Agents involved in the sale of machinery, industrial equipment, ships and aircraft"
2020-04-09,4615,2,"Agents involved in the sale of furniture, household goods, hardware and ironmongery"
2020-04-09,4616,3,"Agents involved in the sale of textiles, clothing, fur, footwear and leather goods"
2020-04-09,4617,5,"Agents involved in the sale of food, beverages and tobacco"
2020-04-09,4618,2,"Agents specialised in the sale of other particular products"
2020-04-09,4619,11,"Agents involved in the sale of a variety of goods"
2020-04-09,4621,1,"Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
2020-04-09,4631,3,"Wholesale of fruit and vegetables"
2020-04-09,4632,2,"Wholesale of meat and meat products"
2020-04-09,4634,5,"Wholesale of beverages"
2020-04-09,4636,1,"Wholesale of sugar and chocolate and sugar confectionery"
2020-04-09,4637,1,"Wholesale of coffee, tea, cocoa and spices"
2020-04-09,4638,1,"Wholesale of other food, including fish, crustaceans and molluscs"
2020-04-09,4639,5,"Non-specialised wholesale of food, beverages and tobacco"
2020-04-09,4642,9,"Wholesale of clothing and footwear"
2020-04-09,4643,2,"Wholesale of electrical household appliances"
2020-04-09,4645,2,"Wholesale of perfume and cosmetics"
2020-04-09,4646,4,"Wholesale of pharmaceutical goods"
2020-04-09,4648,1,"Wholesale of watches and jewellery"
2020-04-09,4649,5,"Wholesale of other household goods"
2020-04-09,4651,3,"Wholesale of computers, computer peripheral equipment and software"
2020-04-09,4652,2,"Wholesale of electronic and telecommunications equipment and parts"
2020-04-09,4674,1,"Wholesale of hardware, plumbing and heating equipment and supplies"
2020-04-09,4676,1,"Wholesale of other intermediate products"
2020-04-09,4677,1,"Wholesale of waste and scrap"
2020-04-09,4690,86,"Non-specialised wholesale trade"
2020-04-09,4711,4,"Retail sale in non-specialised stores with food, beverages or tobacco predominating"
